,abortion,eth,male,age,educ,repvote,region,state
17996,1,White,-0.5,60-69,HS,0.547132256,South,TX
17997,0,White,-0.5,40-49,4-Year College,0.518900234,West,AZ
17998,0,White,-0.5,70+,HS,0.5037553579999999,Northeast,PA
17999,0,White,0.5,30-39,Some college,0.6017167720000001,South,LA
18000,1,White,0.5,30-39,No HS,0.601173095,North Central,IN
18001,1,Hispanic,-0.5,40-49,No HS,0.547132256,South,TX
18002,1,White,0.5,50-59,HS,0.5266117260000001,South,GA
18003,1,White,0.5,70+,HS,0.428584525,Northeast,CT
18004,1,White,-0.5,60-69,HS,0.5037553579999999,Northeast,PA
18005,1,White,-0.5,18-29,Some college,0.550635478,North Central,IA
18006,1,White,-0.5,50-59,HS,0.550635478,North Central,IA
18007,1,White,-0.5,30-39,Some college,0.6428513770000001,South,AR
18008,0,White,0.5,50-59,HS,0.623836582,West,UT
18009,1,Hispanic,-0.5,50-59,HS,0.518900234,West,AZ
18010,0,Other,-0.5,50-59,Some college,0.338717892,West,CA
18011,0,Other,0.5,18-29,Some college,0.41213068799999997,West,WA
18012,1,White,0.5,70+,HS,0.683101767,West,ID
18013,1,White,-0.5,30-39,HS,0.550635478,North Central,IA
18014,1,White,-0.5,18-29,Some college,0.382275815,Northeast,NY
18015,1,Black,-0.5,50-59,4-Year College,0.5266117260000001,South,GA
18016,1,Hispanic,-0.5,40-49,Some college,0.5266117260000001,South,GA
18017,0,White,-0.5,30-39,4-Year College,0.643741436,South,AL
18018,0,White,0.5,40-49,Some college,0.59818561,North Central,MO
18019,0,White,0.5,40-49,4-Year College,0.382275815,Northeast,NY
18020,0,Hispanic,0.5,40-49,Post-grad,0.42715809899999996,Northeast,NJ
18021,0,Other,-0.5,18-29,Some college,0.487062906,West,NV
18022,0,White,0.5,30-39,4-Year College,0.42715809899999996,Northeast,NJ
18023,1,Other,0.5,40-49,Post-grad,0.338717892,West,CA
18024,1,White,0.5,30-39,Some college,0.5037553579999999,Northeast,PA
18025,0,White,-0.5,30-39,4-Year College,0.471736237,South,VA
18026,1,White,-0.5,40-49,4-Year College,0.550635478,North Central,IA
18027,1,White,0.5,30-39,4-Year College,0.491681431,North Central,MN
18028,1,White,0.5,40-49,No HS,0.438441611,West,OR
18029,0,Hispanic,0.5,30-39,Post-grad,0.382275815,Northeast,NY
18030,0,White,-0.5,50-59,No HS,0.440013786,South,DE
18031,1,White,0.5,30-39,Post-grad,0.623836582,West,UT
18032,1,White,-0.5,50-59,HS,0.5037553579999999,Northeast,PA
18033,0,Hispanic,-0.5,30-39,Some college,0.547132256,South,TX
18034,0,Other,0.5,30-39,HS,0.382275815,Northeast,NY
18035,0,White,0.5,18-29,4-Year College,0.473166666,West,CO
18036,0,White,0.5,40-49,4-Year College,0.382275815,Northeast,NY
18037,1,White,0.5,60-69,HS,0.438441611,West,OR
18038,0,Other,-0.5,30-39,4-Year College,0.518900234,West,AZ
18039,0,Hispanic,0.5,30-39,4-Year College,0.41213068799999997,West,WA
18040,0,White,0.5,50-59,HS,0.382275815,Northeast,NY
18041,1,Hispanic,0.5,40-49,4-Year College,0.41213068799999997,West,WA
18042,1,White,0.5,40-49,Post-grad,0.63624343,South,TN
18043,1,White,0.5,30-39,Post-grad,0.623836582,West,UT
18044,0,White,0.5,40-49,HS,0.42715809899999996,Northeast,NJ
18045,0,White,0.5,70+,HS,0.542676846,North Central,OH
18046,0,White,-0.5,40-49,HS,0.5037553579999999,Northeast,PA
18047,1,White,0.5,40-49,Some college,0.6017167720000001,South,LA
18048,1,White,-0.5,18-29,Some college,0.5037553579999999,Northeast,PA
18049,0,Hispanic,-0.5,50-59,Post-grad,0.643741436,South,AL
18050,0,White,0.5,30-39,Post-grad,0.35348721299999997,Northeast,MA
18051,1,White,-0.5,50-59,No HS,0.542676846,North Central,OH
18052,1,White,-0.5,50-59,HS,0.5037553579999999,Northeast,PA
18053,0,White,-0.5,40-49,Post-grad,0.484032089,Northeast,ME
18054,1,Other,0.5,18-29,Some college,0.338717892,West,CA
18055,1,Other,-0.5,30-39,4-Year College,0.325586625,West,HI
18056,0,White,0.5,40-49,Some college,0.501176682,North Central,MI
18057,1,Other,-0.5,60-69,4-Year College,0.65670629,South,KY
18058,1,White,0.5,50-59,HS,0.409799486,North Central,IL
18059,1,White,-0.5,18-29,Some college,0.506188355,South,FL
18060,1,White,-0.5,18-29,Some college,0.471736237,South,VA
18061,1,White,-0.5,18-29,4-Year College,0.519037458,South,NC
18062,0,Black,0.5,60-69,Some college,0.501176682,North Central,MI
18063,1,White,-0.5,18-29,4-Year College,0.473166666,West,CO
18064,0,Other,0.5,18-29,Post-grad,0.34813573700000006,Northeast,VT
18065,1,White,0.5,60-69,4-Year College,0.5037553579999999,Northeast,PA
18066,0,White,0.5,18-29,4-Year College,0.438441611,West,OR
18067,0,White,-0.5,30-39,HS,0.542676846,North Central,OH
18068,0,White,0.5,60-69,HS,0.5037553579999999,Northeast,PA
18069,0,White,-0.5,30-39,HS,0.693047372,South,OK
18070,1,White,0.5,40-49,HS,0.491681431,North Central,MN
18071,0,Other,0.5,40-49,Post-grad,0.518900234,West,AZ
18072,0,White,0.5,60-69,Some college,0.382275815,Northeast,NY
18073,0,White,0.5,50-59,Post-grad,0.547132256,South,TX
18074,0,White,0.5,70+,Post-grad,0.519037458,South,NC
18075,1,White,-0.5,50-59,Post-grad,0.6354767410000001,North Central,NE
18076,0,White,-0.5,60-69,HS,0.542676846,North Central,OH
18077,1,White,0.5,40-49,HS,0.5037553579999999,Northeast,PA
18078,1,White,0.5,60-69,Some college,0.491681431,North Central,MN
18079,1,White,-0.5,30-39,4-Year College,0.5037553579999999,Northeast,PA
18080,1,White,-0.5,70+,Some college,0.440013786,South,DE
18081,0,White,-0.5,60-69,Some college,0.471736237,South,VA
18082,1,White,-0.5,50-59,Some college,0.5037553579999999,Northeast,PA
18083,0,White,-0.5,70+,Some college,0.453492051,West,NM
18084,0,White,-0.5,60-69,4-Year College,0.6111147029999999,North Central,KS
18085,1,White,-0.5,40-49,4-Year College,0.5266117260000001,South,GA
18086,0,White,-0.5,60-69,HS,0.542676846,North Central,OH
18087,1,Hispanic,-0.5,70+,4-Year College,0.506188355,South,FL
18088,1,White,-0.5,50-59,HS,0.65670629,South,KY
18089,0,White,0.5,60-69,Some college,0.574602564,South,SC
18090,0,White,-0.5,70+,4-Year College,0.338717892,West,CA
18091,0,White,-0.5,60-69,4-Year College,0.590898473,South,MS
18092,1,White,-0.5,70+,4-Year College,0.518900234,West,AZ
18093,0,White,0.5,60-69,4-Year College,0.471736237,South,VA
18094,0,White,-0.5,30-39,4-Year College,0.382275815,Northeast,NY
18095,1,White,-0.5,50-59,4-Year College,0.547132256,South,TX
18096,0,White,0.5,60-69,HS,0.501176682,North Central,MI
18097,0,White,0.5,50-59,Some college,0.59818561,North Central,MO
18098,1,White,-0.5,60-69,Post-grad,0.382275815,Northeast,NY
18099,0,White,-0.5,50-59,Post-grad,0.473166666,West,CO
18100,0,Black,-0.5,60-69,Some college,0.338717892,West,CA
18101,1,White,0.5,60-69,Post-grad,0.501176682,North Central,MI
18102,1,White,-0.5,60-69,4-Year College,0.471736237,South,VA
18103,1,White,-0.5,60-69,HS,0.601173095,North Central,IN
18104,0,White,-0.5,70+,Some college,0.35348721299999997,Northeast,MA
18105,0,White,-0.5,60-69,Some college,0.5037553579999999,Northeast,PA
18106,0,Hispanic,-0.5,70+,Some college,0.547132256,South,TX
18107,1,White,-0.5,60-69,Some college,0.428584525,Northeast,CT
18108,0,White,-0.5,40-49,Post-grad,0.41213068799999997,West,WA
18109,0,White,-0.5,70+,4-Year College,0.757053196,West,WY
18110,0,White,-0.5,60-69,Post-grad,0.506188355,South,FL
18111,0,White,0.5,60-69,Some college,0.518900234,West,AZ
18112,0,White,0.5,50-59,Some college,0.542676846,North Central,OH
18113,0,White,0.5,60-69,HS,0.519037458,South,NC
18114,0,White,-0.5,30-39,Some college,0.5037553579999999,Northeast,PA
18115,1,White,-0.5,40-49,4-Year College,0.59818561,North Central,MO
18116,1,White,-0.5,30-39,4-Year College,0.623836582,West,UT
18117,0,White,-0.5,60-69,Post-grad,0.42715809899999996,Northeast,NJ
18118,0,White,0.5,70+,4-Year College,0.50407989,North Central,WI
18119,0,White,-0.5,60-69,4-Year College,0.501176682,North Central,MI
18120,0,White,-0.5,70+,Some college,0.338717892,West,CA
18121,0,White,0.5,50-59,4-Year College,0.601173095,North Central,IN
18122,1,White,-0.5,50-59,No HS,0.473166666,West,CO
18123,1,White,0.5,30-39,4-Year College,0.491681431,North Central,MN
18124,1,White,0.5,70+,HS,0.5037553579999999,Northeast,PA
18125,0,White,-0.5,18-29,Post-grad,0.5037553579999999,Northeast,PA
18126,1,Other,-0.5,70+,No HS,0.547132256,South,TX
18127,1,White,-0.5,70+,HS,0.501176682,North Central,MI
18128,0,Other,-0.5,50-59,Some college,0.453492051,West,NM
18129,1,White,0.5,60-69,HS,0.409799486,North Central,IL
18130,1,White,0.5,50-59,Some college,0.6017167720000001,South,LA
18131,1,White,0.5,30-39,Some college,0.41213068799999997,West,WA
18132,1,White,0.5,50-59,Some college,0.721610523,South,WV
18133,1,White,0.5,18-29,Some college,0.693047372,South,OK
18134,1,White,0.5,50-59,HS,0.5037553579999999,Northeast,PA
18135,1,White,0.5,60-69,Some college,0.338717892,West,CA
18136,0,White,-0.5,18-29,Post-grad,0.338717892,West,CA
18137,0,White,0.5,70+,HS,0.501176682,North Central,MI
18138,0,White,0.5,18-29,Some college,0.50407989,North Central,WI
18139,1,White,-0.5,40-49,Some college,0.542676846,North Central,OH
18140,0,Black,-0.5,50-59,HS,0.35983750299999995,South,MD
18141,0,White,0.5,30-39,4-Year College,0.409799486,North Central,IL
18142,0,White,-0.5,60-69,HS,0.611096643,West,MT
18143,1,White,-0.5,70+,HS,0.574602564,South,SC
18144,0,Other,-0.5,60-69,4-Year College,0.484032089,Northeast,ME
18145,1,White,0.5,60-69,HS,0.6017167720000001,South,LA
18146,0,White,0.5,40-49,Post-grad,0.643741436,South,AL
18147,0,White,0.5,30-39,4-Year College,0.409799486,North Central,IL
18148,0,White,0.5,40-49,4-Year College,0.409799486,North Central,IL
18149,1,White,-0.5,60-69,HS,0.5037553579999999,Northeast,PA
18150,0,White,0.5,50-59,Some college,0.487062906,West,NV
18151,0,White,-0.5,60-69,HS,0.519037458,South,NC
18152,0,White,0.5,50-59,HS,0.65670629,South,KY
18153,1,White,0.5,40-49,Some college,0.643741436,South,AL
18154,1,White,-0.5,60-69,HS,0.59818561,North Central,MO
18155,0,White,0.5,60-69,HS,0.382275815,Northeast,NY
18156,0,White,0.5,50-59,4-Year College,0.42715809899999996,Northeast,NJ
18157,0,White,-0.5,40-49,Post-grad,0.338717892,West,CA
18158,0,White,-0.5,30-39,Some college,0.547132256,South,TX
18159,1,White,0.5,50-59,Post-grad,0.574602564,South,SC
18160,1,White,-0.5,40-49,4-Year College,0.6017167720000001,South,LA
18161,0,White,0.5,60-69,Some college,0.487062906,West,NV
18162,1,White,-0.5,30-39,Post-grad,0.5037553579999999,Northeast,PA
18163,1,White,0.5,40-49,Some college,0.550635478,North Central,IA
18164,1,White,0.5,70+,HS,0.6428513770000001,South,AR
18165,1,White,0.5,50-59,Some college,0.501176682,North Central,MI
18166,1,Black,0.5,50-59,Some college,0.471736237,South,VA
18167,0,Black,-0.5,30-39,Post-grad,0.547132256,South,TX
18168,0,Other,-0.5,50-59,4-Year College,0.501176682,North Central,MI
18169,0,White,-0.5,30-39,Some college,0.519037458,South,NC
18170,1,White,0.5,18-29,4-Year College,0.5037553579999999,Northeast,PA
18171,1,White,0.5,50-59,Some college,0.5037553579999999,Northeast,PA
18172,1,Other,0.5,30-39,Some college,0.542676846,North Central,OH
18173,0,White,-0.5,18-29,Some college,0.491681431,North Central,MN
18174,1,White,0.5,18-29,4-Year College,0.519037458,South,NC
18175,0,White,0.5,70+,HS,0.338717892,West,CA
18176,1,Other,-0.5,30-39,4-Year College,0.338717892,West,CA
18177,1,White,0.5,60-69,Some college,0.63624343,South,TN
18178,0,White,-0.5,70+,HS,0.382275815,Northeast,NY
18179,0,Other,-0.5,40-49,Some college,0.693047372,South,OK
18180,0,White,0.5,30-39,Post-grad,0.501176682,North Central,MI
18181,0,Hispanic,-0.5,18-29,4-Year College,0.547132256,South,TX
18182,0,White,-0.5,30-39,Post-grad,0.35983750299999995,South,MD
18183,1,White,-0.5,50-59,HS,0.50407989,North Central,WI
18184,0,White,0.5,50-59,Some college,0.338717892,West,CA
18185,0,White,-0.5,40-49,4-Year College,0.41213068799999997,West,WA
18186,1,White,0.5,70+,No HS,0.50407989,North Central,WI
18187,0,White,-0.5,60-69,HS,0.59818561,North Central,MO
18188,1,White,-0.5,50-59,HS,0.5266117260000001,South,GA
18189,0,White,-0.5,40-49,HS,0.438441611,West,OR
18190,1,White,-0.5,30-39,Some college,0.484032089,Northeast,ME
18191,1,White,-0.5,30-39,Some college,0.547132256,South,TX
18192,0,Other,0.5,50-59,Post-grad,0.5037553579999999,Northeast,PA
18193,1,White,-0.5,18-29,Some college,0.721610523,South,WV
18194,0,White,0.5,60-69,HS,0.542676846,North Central,OH
18195,1,White,-0.5,40-49,Some college,0.487062906,West,NV
18196,1,White,0.5,70+,No HS,0.721610523,South,WV
18197,1,White,0.5,50-59,HS,0.519037458,South,NC
18198,0,White,0.5,50-59,4-Year College,0.643741436,South,AL
18199,1,White,0.5,40-49,4-Year College,0.471736237,South,VA
18200,0,White,0.5,30-39,Some college,0.518900234,West,AZ
18201,1,White,0.5,18-29,4-Year College,0.547132256,South,TX
18202,0,White,0.5,40-49,HS,0.41213068799999997,West,WA
18203,1,Other,-0.5,50-59,Some college,0.453492051,West,NM
18204,1,White,0.5,50-59,Some college,0.518900234,West,AZ
18205,0,White,-0.5,50-59,HS,0.506188355,South,FL
18206,0,White,-0.5,40-49,HS,0.5037553579999999,Northeast,PA
18207,1,White,0.5,60-69,Some college,0.547132256,South,TX
18208,0,White,0.5,50-59,Post-grad,0.473166666,West,CO
18209,1,White,-0.5,50-59,HS,0.5037553579999999,Northeast,PA
18210,0,White,-0.5,50-59,Some college,0.487062906,West,NV
18211,0,White,-0.5,60-69,Post-grad,0.471736237,South,VA
18212,0,White,-0.5,40-49,HS,0.491681431,North Central,MN
18213,0,White,0.5,60-69,HS,0.519037458,South,NC
18214,0,White,-0.5,60-69,Some college,0.382275815,Northeast,NY
18215,0,White,-0.5,50-59,Post-grad,0.471736237,South,VA
18216,1,White,-0.5,60-69,Some college,0.50407989,North Central,WI
18217,0,White,-0.5,50-59,HS,0.601173095,North Central,IN
18218,0,White,0.5,50-59,Some college,0.35983750299999995,South,MD
18219,1,White,0.5,70+,No HS,0.63624343,South,TN
18220,0,White,-0.5,50-59,Some college,0.547132256,South,TX
18221,0,White,-0.5,40-49,HS,0.473166666,West,CO
18222,0,White,0.5,60-69,4-Year College,0.50407989,North Central,WI
18223,0,White,0.5,60-69,4-Year College,0.542676846,North Central,OH
18224,1,White,0.5,60-69,4-Year College,0.498029716,Northeast,NH
18225,1,White,0.5,60-69,4-Year College,0.487062906,West,NV
18226,0,White,0.5,70+,4-Year College,0.35983750299999995,South,MD
18227,1,White,-0.5,60-69,Some college,0.643741436,South,AL
18228,1,White,-0.5,60-69,Some college,0.5037553579999999,Northeast,PA
18229,0,White,0.5,70+,4-Year College,0.453492051,West,NM
18230,0,White,0.5,60-69,Post-grad,0.42715809899999996,Northeast,NJ
18231,1,Other,0.5,60-69,4-Year College,0.50407989,North Central,WI
18232,0,White,-0.5,70+,Some college,0.338717892,West,CA
18233,1,White,-0.5,70+,4-Year College,0.438441611,West,OR
18234,1,White,0.5,40-49,Some college,0.518900234,West,AZ
18235,1,White,-0.5,70+,4-Year College,0.519037458,South,NC
18236,0,White,0.5,70+,No HS,0.550635478,North Central,IA
18237,1,Other,0.5,70+,4-Year College,0.338717892,West,CA
18238,1,White,-0.5,50-59,Some college,0.518900234,West,AZ
18239,1,White,0.5,60-69,4-Year College,0.428584525,Northeast,CT
18240,1,White,-0.5,50-59,Some college,0.473166666,West,CO
18241,1,White,0.5,60-69,4-Year College,0.382275815,Northeast,NY
18242,0,White,-0.5,70+,4-Year College,0.487062906,West,NV
18243,1,White,0.5,50-59,Post-grad,0.63624343,South,TN
18244,1,White,0.5,70+,4-Year College,0.506188355,South,FL
18245,0,White,-0.5,70+,Some college,0.41213068799999997,West,WA
18246,0,White,0.5,60-69,Post-grad,0.643741436,South,AL
18247,0,White,0.5,60-69,HS,0.518900234,West,AZ
18248,0,White,0.5,50-59,Post-grad,0.59818561,North Central,MO
18249,1,White,0.5,50-59,4-Year College,0.506188355,South,FL
18250,1,White,-0.5,50-59,Post-grad,0.491681431,North Central,MN
18251,0,Other,0.5,50-59,Post-grad,0.41213068799999997,West,WA
18252,1,White,-0.5,50-59,4-Year College,0.428584525,Northeast,CT
18253,1,White,0.5,50-59,Some college,0.5037553579999999,Northeast,PA
18254,1,White,0.5,30-39,HS,0.50407989,North Central,WI
18255,0,White,0.5,50-59,Post-grad,0.623836582,West,UT
18256,0,White,0.5,70+,4-Year College,0.63624343,South,TN
18257,0,White,-0.5,70+,HS,0.65670629,South,KY
18258,1,White,0.5,70+,Some college,0.491681431,North Central,MN
18259,0,White,0.5,40-49,Post-grad,0.6428513770000001,South,AR
18260,1,White,-0.5,60-69,4-Year College,0.698092429,North Central,ND
18261,1,White,-0.5,70+,Some college,0.506188355,South,FL
18262,0,White,-0.5,70+,HS,0.501176682,North Central,MI
18263,1,White,-0.5,40-49,4-Year College,0.5037553579999999,Northeast,PA
18264,0,White,0.5,50-59,4-Year College,0.547132256,South,TX
18265,0,White,-0.5,50-59,HS,0.428584525,Northeast,CT
18266,0,White,0.5,50-59,Some college,0.484032089,Northeast,ME
18267,1,Black,0.5,50-59,Some college,0.5266117260000001,South,GA
18268,0,Black,0.5,70+,4-Year College,0.519037458,South,NC
18269,0,White,0.5,30-39,4-Year College,0.518900234,West,AZ
18270,1,White,-0.5,40-49,HS,0.438441611,West,OR
18271,0,Other,0.5,50-59,4-Year College,0.583856547,West,AK
18272,1,White,-0.5,18-29,4-Year College,0.63624343,South,TN
18273,1,White,0.5,60-69,HS,0.65670629,South,KY
18274,1,White,-0.5,50-59,HS,0.6111147029999999,North Central,KS
18275,1,White,0.5,60-69,HS,0.601173095,North Central,IN
18276,0,Hispanic,0.5,40-49,Post-grad,0.518900234,West,AZ
18277,0,White,0.5,50-59,HS,0.542676846,North Central,OH
18278,0,White,0.5,70+,HS,0.601173095,North Central,IN
18279,0,Black,0.5,40-49,Post-grad,0.542676846,North Central,OH
18280,0,White,0.5,70+,HS,0.59818561,North Central,MO
18281,0,White,-0.5,18-29,Some college,0.338717892,West,CA
18282,1,Other,0.5,40-49,No HS,0.506188355,South,FL
18283,1,Black,-0.5,40-49,HS,0.471736237,South,VA
18284,0,White,-0.5,70+,HS,0.506188355,South,FL
18285,0,Other,-0.5,30-39,Some college,0.506188355,South,FL
18286,1,White,0.5,50-59,HS,0.550635478,North Central,IA
18287,1,White,0.5,70+,HS,0.35348721299999997,Northeast,MA
18288,0,White,0.5,18-29,Post-grad,0.382275815,Northeast,NY
18289,0,Hispanic,-0.5,40-49,HS,0.547132256,South,TX
18290,0,Black,-0.5,50-59,HS,0.506188355,South,FL
18291,1,White,-0.5,50-59,HS,0.547132256,South,TX
18292,0,White,-0.5,18-29,Some college,0.59818561,North Central,MO
18293,0,Hispanic,-0.5,40-49,Post-grad,0.5037553579999999,Northeast,PA
18294,0,Other,-0.5,18-29,4-Year College,0.6111147029999999,North Central,KS
18295,1,White,0.5,60-69,HS,0.409799486,North Central,IL
18296,1,White,-0.5,40-49,No HS,0.721610523,South,WV
18297,0,Other,0.5,30-39,Post-grad,0.50407989,North Central,WI
18298,1,White,-0.5,60-69,HS,0.518900234,West,AZ
18299,1,White,-0.5,18-29,Some college,0.5266117260000001,South,GA
18300,1,White,-0.5,60-69,HS,0.491681431,North Central,MN
18301,0,White,0.5,60-69,No HS,0.50407989,North Central,WI
18302,0,Other,-0.5,18-29,HS,0.438441611,West,OR
18303,1,Other,0.5,40-49,HS,0.6428513770000001,South,AR
18304,1,White,0.5,70+,HS,0.518900234,West,AZ
18305,1,Hispanic,-0.5,18-29,Post-grad,0.409799486,North Central,IL
18306,1,White,0.5,50-59,Some college,0.519037458,South,NC
18307,0,White,-0.5,18-29,HS,0.409799486,North Central,IL
18308,0,White,-0.5,30-39,4-Year College,0.547132256,South,TX
18309,0,White,-0.5,30-39,4-Year College,0.519037458,South,NC
18310,1,Black,-0.5,18-29,Some college,0.5266117260000001,South,GA
18311,1,White,-0.5,30-39,4-Year College,0.542676846,North Central,OH
18312,1,White,-0.5,70+,No HS,0.501176682,North Central,MI
18313,1,White,-0.5,60-69,HS,0.42715809899999996,Northeast,NJ
18314,0,White,-0.5,40-49,Post-grad,0.382275815,Northeast,NY
18315,0,Other,-0.5,30-39,Post-grad,0.382275815,Northeast,NY
18316,0,White,-0.5,30-39,Post-grad,0.59818561,North Central,MO
18317,1,Other,-0.5,18-29,Some college,0.506188355,South,FL
18318,0,Hispanic,0.5,60-69,Some college,0.382275815,Northeast,NY
18319,0,White,0.5,40-49,Post-grad,0.35983750299999995,South,MD
18320,0,White,-0.5,30-39,Post-grad,0.491681431,North Central,MN
18321,0,Other,-0.5,40-49,Post-grad,0.325586625,West,HI
18322,1,White,-0.5,30-39,Some college,0.506188355,South,FL
18323,1,White,0.5,50-59,4-Year College,0.501176682,North Central,MI
18324,0,White,0.5,70+,HS,0.382275815,Northeast,NY
18325,0,White,0.5,60-69,4-Year College,0.506188355,South,FL
18326,0,Hispanic,-0.5,18-29,HS,0.487062906,West,NV
18327,1,Black,0.5,50-59,4-Year College,0.491681431,North Central,MN
18328,0,White,0.5,18-29,HS,0.41213068799999997,West,WA
18329,0,White,-0.5,60-69,HS,0.428584525,Northeast,CT
18330,0,White,-0.5,70+,HS,0.338717892,West,CA
18331,1,White,0.5,50-59,Some college,0.491681431,North Central,MN
18332,0,White,0.5,60-69,HS,0.338717892,West,CA
18333,0,White,0.5,60-69,HS,0.42715809899999996,Northeast,NJ
